Time_Step,Agent_ID,Group_Type,Inherent_Visibility,Resource_Need_Level,Promotional_Effort,Potential_Attention,Actual_Attention_Received,Need_Met_Probability,Need_Met_This_Step,Bylaw_Cost_Incurred,Bylaw_Benefit_Received_Flag,Agent_Satisfaction,Overall_Attention_Saturation,Bylaw_Active,Total_Needs_Met_Ratio,Bylaw_Pool_Size
0,23,Mathlete,0.07119188496051904,0.8658968912964695,0.9748476071700122,0.5500046061902887,0.23049161351104686,0.09659261631809919,False,0.0,False,0.4588164751198439,0.5809278487545936,False,0.3333333333333333,0.0
0,24,Mathlete,0.12314651072735035,0.8685961658666476,0.2721433102061812,0.286253627171431,0.11996092334053211,0.05027228220970208,False,0.0,False,0.4510253413165043,0.5809278487545936,False,0.3333333333333333,0.0
0,25,Mathlete,0.1189815695963467,0.7246607096596811,0.39407104010420757,0.28302907882626016,0.11860960492872655,0.049705982295849195,False,0.0,False,0.4538094581518172,0.5809278487545936,False,0.3333333333333333,0.0
0,26,Mathlete,0.13733608446612264,0.7394420250786098,0.36727464612849325,0.31145800671278534,0.13052337689573318,0.054698712343509884,True,0.0,False,0.48913663638270133,0.5809278487545936,False,0.3333333333333333,0.0
0,27,Mathlete,0.1296707933814859,0.8509812473092043,0.6167645983102245,0.4964257434326329,0.20803820423391367,0.08718301778953742,False,0.0,False,0.45754304935018986,0.5809278487545936,False,0.3333333333333333,0.0
0,28,Mathlete,0.1659944859712926,0.8155550129380882,0.7624037479541999,0.5912408763686968,0.24777258596404916,0.10383459061959148,False,0.0,False,0.4610329807587217,0.5809278487545936,False,0.3333333333333333,0.0
0,29,Mathlete,0.061195156789304095,0.930825807343852,0.3318855906961208,0.19260278588771895,0.08071446381782478,0.03382518398875535,False,0.0,False,0.4470334963203707,0.5809278487545936,False,0.3333333333333333,0.0
0,30,Mathlete,0.09388827763051374,0.9569698197463314,0.8573565876589325,0.4229004539089133,0.17722580298226714,0.07427039851197326,False,0.0,False,0.45326640981383204,0.5809278487545936,False,0.3333333333333333,0.0
0,31,Mathlete,0.16306791181068947,0.9549904680575877,0.2611102825039087,0.2591942243319464,0.10862108118117324,0.0455200701611962,False,0.0,False,0.4485036663215304,0.5809278487545936,False,0.3333333333333333,0.0
0,32,Mathlete,0.08862472678772096,0.9709288703847931,0.7472968566487888,0.3542230348105011,0.14844500921871318,0.062209169354930316,False,0.0,False,0.4509725732376141,0.5809278487545936,False,0.3333333333333333,0.0
0,33,Mathlete,0.14337131013231508,0.7560277856014663,0.8403782404388594,0.4391970805693631,0.18405526537490507,0.07713243600870563,False,0.0,False,0.457763312864214,0.5809278487545936,False,0.3333333333333333,0.0
0,34,Mathlete,0.08296916568755774,0.8632139512305816,0.831520086149172,0.3576434280122978,0.14987840075589529,0.06280986382999419,False,0.0,False,0.45322720902830105,0.5809278487545936,False,0.3333333333333333,0.0
0,35,DramaClub,0.30351434572195385,0.6025051818939904,0.6435648831900472,0.7927274272621556,0.332209988293988,0.13921995445957283,False,0.0,False,0.47120459554269933,0.5809278487545936,False,0.3333333333333333,0.0
0,36,DramaClub,0.21383411701108476,0.5244761594529145,0.5408194020094549,0.5080072457471225,0.21289168932350047,0.08921697822706806,False,0.0,False,0.46441289506358674,0.5809278487545936,False,0.3333333333333333,0.0
0,37,DramaClub,0.3804263244333894,0.619371141512399,0.8736963635465328,1.0,0.4190721512454064,0.1756214679494528,False,0.0,False,0.47694762775693045,0.5809278487545936,False,0.3333333333333333,0.0
0,38,DramaClub,0.32029233425646003,0.6007857097509381,0.562871508530734,0.6265088344334718,0.2625524050202872,0.110028401186507,False,0.0,False,0.46636295415640133,0.5809278487545936,False,0.3333333333333333,0.0
0,39,DramaClub,0.2336772620905989,0.4444361849030551,0.40456966160731234,0.5070859583006425,0.21250560341138872,0.08905518037331385,False,0.0,False,0.4748753922387972,0.5809278487545936,False,0.3333333333333333,0.0
0,40,DramaClub,0.244360546140138,0.4222341707415884,0.18578372072347277,0.37757496890619036,0.15823115447593464,0.06631027030027414,False,0.0,False,0.4710761808133154,0.5809278487545936,False,0.3333333333333333,0.0
0,41,DramaClub,0.32067845021674757,0.5212074409877927,0.8342827873375571,0.8933623724417822,0.37438329126087766,0.15689361125903156,False,0.0,False,0.47578268156850556,0.5809278487545936,False,0.3333333333333333,0.0
0,42,DramaClub,0.2447542450937714,0.506940178376592,0.4575833717327314,0.5837832193039568,0.24464728957467807,0.10252486593841822,False,0.0,False,0.46698650670269565,0.5809278487545936,False,0.3333333333333333,0.0
0,43,DramaClub,0.28011097111021205,0.4278801703000858,0.6736947133632141,0.8088572844705721,0.3389695622536003,0.14205270366033,False,0.0,False,0.483727869357752,0.5809278487545936,False,0.3333333333333333,0.0
0,44,DramaClub,0.385874575282157,0.5884613973161751,0.2545227157564363,0.5694432672833054,0.23863781503262776,0.10000646251422671,False,0.0,False,0.4649354191059604,0.5809278487545936,False,0.3333333333333333,0.0
0,45,DebateTeam,0.28950253020528577,0.35169008687120384,0.8701170107348035,0.6522986995212267,0.2733602192629414,0.11455765515143684,False,0.0,False,0.4791352153484059,0.5809278487545936,False,0.3333333333333333,0.0
0,46,DebateTeam,0.17887304623899508,0.3725382548450381,0.49119812261676643,0.48378809638715187,0.20274211829988376,0.08496357566398297,False,0.0,False,0.47419194828099187,0.5809278487545936,False,0.3333333333333333,0.0
0,47,DebateTeam,0.1191782186331665,0.5501342394469259,0.4163890405492126,0.3693721088769988,0.15479356427713636,0.06486967198056363,False,0.0,False,0.45983286471046103,0.5809278487545936,False,0.3333333333333333,0.0
0,48,DebateTeam,0.2625444949958594,0.3454590448423618,0.9524236757353013,0.8563482352809538,0.35887169717439676,0.1503931341559645,False,0.0,False,0.48512101880220776,0.5809278487545936,False,0.3333333333333333,0.0
0,49,DebateTeam,0.1272824787857048,0.4467261145381038,0.1804514339591644,0.24241525147370063,0.1015894809297799,0.042573322317147055,False,0.0,False,0.4671112636650846,0.5809278487545936,False,0.3333333333333333,0.0
0,50,DebateTeam,0.28065577928387064,0.4197169573630153,0.26166539013410306,0.3903499475561125,0.16358479226087166,0.0685538308037964,True,0.0,False,0.491450935458261,0.5809278487545936,False,0.3333333333333333,0.0
0,51,DebateTeam,0.10352186469332106,0.3521314092855216,0.3224257519138785,0.26477189319516753,0.11095852687061784,0.04649962855469105,False,0.0,False,0.46776709688094326,0.5809278487545936,False,0.3333333333333333,0.0
0,52,DebateTeam,0.138400046088915,0.37459104471533156,0.9661642414634348,0.6876609063683173,0.28817953535913676,0.12076801782785511,False,0.0,False,0.4801725674751396,0.5809278487545936,False,0.3333333333333333,0.0
0,53,DebateTeam,0.14994252129489544,0.5773239747638568,0.9194405874084985,0.6909271227425611,0.28954831568152406,0.12134163554214034,False,0.0,False,0.4687219026024295,0.5809278487545936,False,0.3333333333333333,0.0
0,54,DebateTeam,0.23371464426726435,0.35397985794616316,0.5536552835960675,0.507847182691024,0.21282461135424638,0.08918886771819158,False,0.0,False,0.47489772279479725,0.5809278487545936,False,0.3333333333333333,0.0
1,0,Athlete,0.7322219011034315,0.23654572408739363,0.6665721815111942,1.0,0.5123306018017917,0.26248264554258605,True,0.0,False,0.524264687654586,0.48766939819820826,False,0.125,0.0
1,1,Athlete,0.7923392123777926,0.24049004503307556,0.6788410626129956,1.0,0.5123306018017917,0.26248264554258605,False,0.0,False,0.486264687654586,0.48766939819820826,False,0.125,0.0
1,2,Athlete,0.7735313433480501,0.25830684322373465,0.37948901890371534,1.0,0.5123306018017917,0.26248264554258605,False,0.0,False,0.504264687654586,0.48766939819820826,False,0.125,0.0
1,3,Athlete,0.5297654949283515,0.181753341628004,0.5088538814649138,0.8351415792544891,0.4278685878891511,0.2192101711253316,False,0.0,False,0.479112760895318,0.48766939819820826,False,0.125,0.0
1,4,Athlete,0.565754705805878,0.3526942237877101,0.19438542975323844,0.7130938701552285,0.36533981163779694,0.18717476555854573,False,0.0,False,0.46981846959618473,0.48766939819820826,False,0.125,0.0
1,5,Athlete,0.7110448718373004,0.15663827461849503,0.7613348037069503,1.0,0.5123306018017917,0.26248264554258605,False,0.0,False,0.504264687654586,0.48766939819820826,False,0.125,0.0
1,6,Athlete,0.6693217153342917,0.36336607068376703,0.6158766753980455,1.0,0.5123306018017917,0.26248264554258605,False,0.0,False,0.486264687654586,0.48766939819820826,False,0.125,0.0
1,7,Athlete,0.5047868053890344,0.1262829450897405,0.4106116634904701,0.768101482217626,0.3935218946294045,0.20161330909766406,False,0.0,False,0.49299201206327753,0.48766939819820826,False,0.125,0.0
1,8,Athlete,0.697643248551824,0.3038131865691217,0.34386976913499595,0.9754010965764924,0.4997278308071619,0.25602586029453717,False,0.0,False,0.48538249368496195,0.48766939819820826,False,0.125,0.0
1,9,Athlete,0.5557499183684671,0.23987335344796304,0.544908316153668,1.0,0.5123306018017917,0.26248264554258605,False,0.0,False,0.486264687654586,0.48766939819820826,False,0.125,0.0
1,10,Athlete,0.5104284956017774,0.14704487730844618,0.2141284206335443,0.6575720126796858,0.33689426498419883,0.17260124152292686,False,0.0,False,0.4664211596690373,0.48766939819820826,False,0.125,0.0
1,11,Athlete,0.6569295926088943,0.33792137668509525,0.43548243198984976,1.0,0.5123306018017917,0.26248264554258605,False,0.0,False,0.486264687654586,0.48766939819820826,False,0.125,0.0
1,12,Athlete,0.7459945492561737,0.3828559299987708,0.6630631539623385,1.0,0.5123306018017917,0.26248264554258605,False,0.0,False,0.504264687654586,0.48766939819820826,False,0.125,0.0
1,13,Athlete,0.6522139913813578,0.24375522840236732,0.1565179368455945,0.7698849028069766,0.3944355955732122,0.20208142605207194,False,0.0,False,0.473428419958225,0.48766939819820826,False,0.125,0.0
1,14,Athlete,0.6434674991834953,0.39842487112512337,0.1,0.715431631038409,0.3665375180779455,0.18778838721980892,False,0.0,False,0.46864939998442695,0.48766939819820826,False,0.125,0.0
1,15,Athlete,0.6205286636138527,0.3220976080442298,0.4220804535362935,0.9410990043855696,0.48215381927192585,0.24702215638861807,False,0.0,False,0.48415231287749544,0.48766939819820826,False,0.125,0.0
1,16,Athlete,0.5095608101365908,0.2622033488778325,0.5049011699147793,0.8659536746636806,0.4436545672729164,0.22729781144304673,False,0.0,False,0.48145736523756477,0.48766939819820826,False,0.125,0.0
1,17,Athlete,0.6520328143329019,0.20942730289570932,0.6197577557232976,1.0,0.5123306018017917,0.26248264554258605,False,0.0,False,0.504264687654586,0.48766939819820826,False,0.125,0.0
1,18,Athlete,0.6042062425603143,0.32668021447347667,0.6420072573664365,1.0,0.5123306018017917,0.26248264554258605,False,0.0,False,0.486264687654586,0.48766939819820826,False,0.125,0.0
1,19,Athlete,0.6939969665342967,0.330896801229526,0.6447484958974222,1.0,0.5123306018017917,0.26248264554258605,False,0.0,False,0.486264687654586,0.48766939819820826,False,0.125,0.0
1,20,Mathlete,0.09536176895979809,0.7002884514965003,0.1,0.14118546318661593,0.07233363332006365,0.03705873388937834,False,0.0,False,0.40651140111221734,0.48766939819820826,False,0.125,0.0
1,21,Mathlete,0.06415162254543474,0.8829842473312626,0.6665332343931809,0.44330072329278847,0.22711652634376384,0.116358746620833,False,0.0,False,0.42245916324259514,0.48766939819820826,False,0.125,0.0
1,22,Mathlete,0.13982136686033667,0.9908981685545363,0.25954391218469497,0.23408960087299632,0.11993126609080343,0.06144445773115213,False,0.0,False,0.4020616244983412,0.48766939819820826,False,0.125,0.0
1,23,Mathlete,0.07119188496051904,0.8658968912964695,0.7142494816253973,0.42200747441127706,0.2162073433299838,0.11076963832221719,False,0.0,False,0.420751403815029,0.48766939819820826,False,0.125,0.0
1,24,Mathlete,0.12314651072735035,0.8685961658666476,0.19295835993467142,0.2387947023322764,0.12234183355297487,0.06267946520973025,False,0.0,False,0.40711481221622914,0.48766939819820826,False,0.125,0.0
1,25,Mathlete,0.1189815695963467,0.7246607096596811,0.28341402499598084,0.23696376100305466,0.12140378627991093,0.06219887488580286,False,0.0,False,0.41243356318303565,0.48766939819820826,False,0.125,0.0
1,26,Mathlete,0.13733608446612264,0.7394420250786098,0.2722265816388991,0.2663964924775697,0.13648307530891976,0.06992445610877812,False,0.0,False,0.4449879475144834,0.48766939819820826,False,0.125,0.0
1,27,Mathlete,0.1296707933814859,0.8509812473092043,0.4234108421264842,0.3814492234026996,0.19542811018273118,0.10012380129890552,False,0.0,False,0.418449087181778,0.48766939819820826,False,0.125,0.0
1,28,Mathlete,0.1659944859712926,0.8155550129380882,0.5429006740050366,0.4688085167056072,0.24018494949358904,0.12305409971778342,False,0.0,False,0.425431528888639,0.48766939819820826,False,0.125,0.0
1,29,Mathlete,0.061195156789304095,0.930825807343852,0.24236109583858037,0.1571562285641921,0.08051594515719246,0.04125078263702447,False,0.0,False,0.39934974670246004,0.48766939819820826,False,0.125,0.0
1,30,Mathlete,0.09388827763051374,0.9569698197463314,0.5781836864949366,0.3157673367298329,0.1617772696561443,0.08288344592078314,False,0.0,False,0.4101247813134523,0.48766939819820826,False,0.125,0.0
1,31,Mathlete,0.16306791181068947,0.9549904680575877,0.18276400906541176,0.2303514752329634,0.11801610993203465,0.06046326462378572,False,0.0,False,0.402814618023468,0.48766939819820826,False,0.125,0.0
1,32,Mathlete,0.08862472678772096,0.9709288703847931,0.5108078604265764,0.2701719957839247,0.13841738118996927,0.07091546020488496,False,0.0,False,0.4061459551894547,0.48766939819820826,False,0.125,0.0
1,33,Mathlete,0.14337131013231508,0.7560277856014663,0.568456864807334,0.3434766697190177,0.17597360890201957,0.09015666495000481,False,0.0,False,0.41918457848890467,0.48766939819820826,False,0.125,0.0
1,34,Mathlete,0.08296916568755774,0.8632139512305816,0.6027001345232019,0.28205781984122735,0.14450685258215734,0.07403528274789946,False,0.0,False,0.41075568878161034,0.48766939819820826,False,0.125,0.0
1,35,DramaClub,0.30351434572195385,0.6025051818939904,0.45306511604853367,0.6479168874855938,0.33194764888303807,0.17006693871893674,True,0.0,False,0.4773204714102421,0.48766939819820826,False,0.125,0.0
1,36,DramaClub,0.21383411701108476,0.5244761594529145,0.38554465100944985,0.42354714844724395,0.21699616545540928,0.111173776036451,False,0.0,False,0.43267181395004845,0.48766939819820826,False,0.125,0.0
1,37,DramaClub,0.3804263244333894,0.619371141512399,0.6261840696370159,0.8255325504198299,0.4229455883635594,0.21668796781571525,False,0.0,False,0.4564716333364386,0.48766939819820826,False,0.125,0.0
1,38,DramaClub,0.32029233425646003,0.6007857097509381,0.4003456886289693,0.53809063062595,0.27568029661249854,0.1412394522683778,False,0.0,False,0.4370085653086173,0.48766939819820826,False,0.125,0.0
1,39,DramaClub,0.2336772620905989,0.4444361849030551,0.289441570933868,0.4292822469617269,0.21993443192872691,0.11267913986697985,False,0.0,False,0.45278326324992835,0.48766939819820826,False,0.125,0.0
1,40,DramaClub,0.244360546140138,0.4222341707415884,0.1371147142459079,0.34267732782516036,0.17556408158849426,0.08994685157501212,False,0.0,False,0.44625804844317846,0.48766939819820826,False,0.125,0.0
1,41,DramaClub,0.32067845021674757,0.5212074409877927,0.5836250988054132,0.7213012555361438,0.3695447063292205,0.1893290617863159,False,0.0,False,0.4536483940349446,0.48766939819820826,False,0.125,0.0
1,42,DramaClub,0.2447542450937714,0.506940178376592,0.334703629302063,0.49274015349121075,0.2524458593700592,0.1293357390534329,False,0.0,False,0.4378202626207984,0.48766939819820826,False,0.125,0.0
1,43,DramaClub,0.28011097111021205,0.4278801703000858,0.4885794883825459,0.6635704196430732,0.3399674324336031,0.17417571925171785,False,0.0,False,0.46915280269232906,0.48766939819820826,False,0.125,0.0
1,44,DramaClub,0.385874575282157,0.5884613973161751,0.18070170602060254,0.5162015510807375,0.2644658513162126,0.13549394876085835,True,0.0,False,0.4669544867874993,0.48766939819820826,False,0.125,0.0
1,45,DebateTeam,0.28950253020528577,0.35169008687120384,0.6130552219501526,0.5451165262066089,0.2792798779235341,0.14308362792769513,False,0.0,False,0.4607712852682127,0.48766939819820826,False,0.125,0.0
1,46,DebateTeam,0.17887304623899508,0.3725382548450381,0.34742895806759216,0.3945422707216656,0.20213607899507635,0.10356049899740197,False,0.0,False,0.450922278982548,0.48766939819820826,False,0.125,0.0
1,47,DebateTeam,0.1191782186331665,0.5501342394469259,0.2927942573813851,0.29510824358934606,0.15119298403479942,0.07746079249875747,False,0.0,False,0.42343040233291235,0.48766939819820826,False,0.125,0.0
1,48,DebateTeam,0.2625444949958594,0.3454590448423618,0.7066706452300093,0.7031295864608503,0.36023480417613235,0.18455931401350847,False,0.0,False,0.47182535321431623,0.48766939819820826,False,0.125,0.0
1,49,DebateTeam,0.1272824787857048,0.4467261145381038,0.12654805469535704,0.20802347427508233,0.10657679176425246,0.054602551862683694,False,0.0,False,0.4378605127220738,0.48766939819820826,False,0.125,0.0
1,50,DebateTeam,0.28065577928387064,0.4197169573630153,0.18606052310082055,0.35865522093483865,0.18375004518090043,0.09414077122863714,False,0.0,False,0.46516834507509797,0.48766939819820826,False,0.125,0.0
1,51,DebateTeam,0.10352186469332106,0.3521314092855216,0.23966832830429838,0.22338364539990893,0.11444627748041337,0.05863433021551502,False,0.0,False,0.43900162661647785,0.48766939819820826,False,0.125,0.0
1,52,DebateTeam,0.138400046088915,0.37459104471533156,0.7011275566078594,0.5369885141579879,0.27511564861921184,0.14095016582217107,False,0.0,False,0.4614134061309705,0.48766939819820826,False,0.125,0.0
1,53,DebateTeam,0.14994252129489544,0.5773239747638568,0.6498536020447241,0.5323063158848115,0.2727168151601601,0.1397211700324728,False,0.0,False,0.43939340990812065,0.48766939819820826,False,0.125,0.0
1,54,DebateTeam,0.23371464426726435,0.35397985794616316,0.4063370684572818,0.43490519610011025,0.2228152408446957,0.1141550664325741,False,0.0,False,0.4530050173744462,0.48766939819820826,False,0.125,0.0
2,0,Athlete,0.7322219011034315,0.23654572408739363,0.5230671867428671,1.0,0.5747204729238565,0.3303036219978213,True,0.0,False,0.5420686519937974,0.42527952707614347,False,0.4166666666666667,0.0
2,1,Athlete,0.7923392123777926,0.24049004503307556,0.49863087664865435,1.0,0.5747204729238565,0.3303036219978213,False,0.0,False,0.48786865199379736,0.42527952707614347,False,0.4166666666666667,0.0
2,2,Athlete,0.7735313433480501,0.25830684322373465,0.29477400563299444,1.0,0.5747204729238565,0.3303036219978213,False,0.0,False,0.5040686519937974,0.42527952707614347,False,0.4166666666666667,0.0
2,3,Athlete,0.5297654949283515,0.181753341628004,0.39060392593893634,0.764176790136038,0.4391880462244184,0.2524103616286023,False,0.0,False,0.4719446480414955,0.42527952707614347,False,0.4166666666666667,0.0
2,4,Athlete,0.565754705805878,0.3526942237877101,0.14875055927940736,0.6785038101422913,0.38995003064561623,0.2241122660293209,True,0.0,False,0.4801331247817594,0.42527952707614347,False,0.4166666666666667,0.0
2,5,Athlete,0.7110448718373004,0.15663827461849503,0.5545493561829837,1.0,0.5747204729238565,0.3303036219978213,True,0.0,False,0.5240686519937974,0.42527952707614347,False,0.4166666666666667,0.0
2,6,Athlete,0.6693217153342917,0.36336607068376703,0.473374009499527,1.0,0.5747204729238565,0.3303036219978213,True,0.0,False,0.5078686519937974,0.42527952707614347,False,0.4166666666666667,0.0
2,7,Athlete,0.5047868053890344,0.1262829450897405,0.3155080454900092,0.7071139831628106,0.40639288281440245,0.2335623098039828,True,0.0,False,0.502140312653958,0.42527952707614347,False,0.4166666666666667,0.0
2,8,Athlete,0.697643248551824,0.3038131865691217,0.26545372393623484,0.9120612106080275,0.5241802502961507,0.30125712134754923,False,0.0,False,0.4835368618371963,0.42527952707614347,False,0.4166666666666667,0.0
2,9,Athlete,0.5557499183684671,0.23987335344796304,0.40159215958171357,0.9034046099725225,0.5192051246850002,0.29839781480345323,False,0.0,False,0.4839825776170774,0.42527952707614347,False,0.4166666666666667,0.0
2,10,Athlete,0.5104284956017774,0.14704487730844618,0.1549372679141801,0.6168973821693889,0.35454355522588027,0.20376343973152336,True,0.0,False,0.4745970925679452,0.42527952707614347,False,0.4166666666666667,0.0
2,11,Athlete,0.6569295926088943,0.33792137668509525,0.33584287461742923,0.950731176617206,0.5464046714488952,0.3140299511829135,False,0.0,False,0.4858865458905501,0.42527952707614347,False,0.4166666666666667,0.0
2,12,Athlete,0.7459945492561737,0.3828559299987708,0.5097168583825213,1.0,0.5747204729238565,0.3303036219978213,False,0.0,False,0.5040686519937974,0.42527952707614347,False,0.4166666666666667,0.0
2,13,Athlete,0.6522139913813578,0.24375522840236732,0.11272045098828215,0.7369577496458363,0.4235447064013561,0.24341981396738335,False,0.0,False,0.4657337074104974,0.42527952707614347,False,0.4166666666666667,0.0
2,14,Athlete,0.6434674991834953,0.39842487112512337,0.1,0.715431631038409,0.41117320533508045,0.23630965902379542,True,0.0,False,0.4805665843594399,0.42527952707614347,False,0.4166666666666667,0.0
2,15,Athlete,0.6205286636138527,0.3220976080442298,0.31043461090150826,0.8563039243971022,0.49213539639605686,0.2828402877593114,False,0.0,False,0.4801865593374699,0.42527952707614347,False,0.4166666666666667,0.0
2,16,Athlete,0.5095608101365908,0.2622033488778325,0.3937166001231604,0.7874722020896807,0.452576396399372,0.26010492057282186,False,0.0,False,0.47499197646176433,0.42527952707614347,False,0.4166666666666667,0.0
2,17,Athlete,0.6520328143329019,0.20942730289570932,0.4634883474750376,1.0,0.5747204729238565,0.3303036219978213,False,0.0,False,0.5040686519937974,0.42527952707614347,False,0.4166666666666667,0.0
2,18,Athlete,0.6042062425603143,0.32668021447347667,0.48439726573590586,1.0,0.5747204729238565,0.3303036219978213,False,0.0,False,0.48786865199379736,0.42527952707614347,False,0.4166666666666667,0.0
2,19,Athlete,0.6939969665342967,0.330896801229526,0.48385540935019766,1.0,0.5747204729238565,0.3303036219978213,False,0.0,False,0.48786865199379736,0.42527952707614347,False,0.4166666666666667,0.0
2,20,Mathlete,0.09536176895979809,0.7002884514965003,0.1,0.14118546318661593,0.08114217617258564,0.0466340698639793,False,0.0,False,0.3675344443031466,0.42527952707614347,False,0.4166666666666667,0.0
2,21,Mathlete,0.06415162254543474,0.8829842473312626,0.5055615180416154,0.35173397410282714,0.20214871593976433,0.11617900562585169,False,0.0,False,0.38670397208749385,0.42527952707614347,False,0.4166666666666667,0.0
2,22,Mathlete,0.13982136686033667,0.9908981685545363,0.19815679504122047,0.2117933540624543,0.12172197660890353,0.06995611196189565,False,0.0,False,0.3605580370400396,0.42527952707614347,False,0.4166666666666667,0.0
2,23,Mathlete,0.07119188496051904,0.8658968912964695,0.529839764345353,0.33143155474686997,0.19048049988601015,0.10947304297726035,False,0.0,False,0.3846919605996174,0.42527952707614347,False,0.4166666666666667,0.0
2,24,Mathlete,0.12314651072735035,0.8685961658666476,0.14408859540453856,0.20950496389346568,0.12040679192874808,0.06920024840053449,False,0.0,False,0.3674598831122856,0.42527952707614347,False,0.4166666666666667,0.0
